IDCode,Property Date,AgentData.Name,Cabang,Province.Title,LocationData.Title,Area.Title,Address,Type,Transaction,LT,LB,KT,KM,PriceFormat,Status Property,Certificate,Judul,Air,Listrik,Tipe Listing,Deskripsi
300223-BRPI00121,1/30/23 11:48,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Lidah Kulon,PRAMBANAN RESIDENCE SAILENDRA,Rumah,Jual,240,288,3+1,3+1,"3,800,000,000",Sale,SHM,RUMAH PRAMBANAN RESIDENCE CLUSTER SAILENDRA SURABAYA,PAM,4400,OPEN,"(JUAL) RUMAH PRAMBANAN RESIDENCE CLUSTER SAILENDRA SURABAYA

LT: 240

LB: 288

DIMENSI: 12X20

KT: 3+1

KM: 3+1

HADAP: UTARA

LISTRIK: 4400WATT

AIR: PAM

SERTIFIKAT: SHM

- SEMI FURNISH

- 2 LANTAI

- RANGKA GALVALUM

- TANDON ATAS DAN TANDON BAWAH

- KUSEN SEBAGAIAN SUDAH ALUMINIUM

- CANOPY DEPAN BELAKANG

- GARASI 1 MOBIL

- CARPORT 1 MOBIL

- ROW JALAN 2.5 MOBIL

- BANGUNAN TERAWATT

HARGA: 3.8M (NEGO TIPIS)"
300223-BRPI00120,1/30/23 11:48,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Raya A Yani,JL AHMAD YANI,Tanah,Jual,2385,,,,"107,325,000,000",Sale,HGB,TANAH DAN BANGUNAN JALAN AHMAD YANI SURABAYA,,,OPEN,"(JUAL) TANAH DAN BANGUNAN JALAN AHMAD YANI SURABAYA

LT: 2385

DIMENSI: 33X78

LB: 577 (BANGUNAN YANG ADA DIATAS TANAHNYA)

SERTIFIKAT: HGB

- 0 JALAN PROVINSI

- TANAH DAN BANGUNAN

- LOKASI SANGAT STRATEGIS

HARGA PER METER: 45JT/M2 (NEGO TIPIS)

HARGA TOTAL: 107.325.000.000 (107.325M)"
300223-BRPI00119,1/30/23 11:48,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Karangpilang,MAHARAJA VILLAGE,Rumah,Jual,105,105,3,2,"1,250,000,000",Sale,SHM,RUMAH MAHARAJA VILLAGE SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH MAHARAJA VILLAGE SURABAYA

LT: 105

LB: 105

DIMENSI: 7X15

KT: 3

KM: 2

HADAP: BARAT

LISTRIK: 2200WATT

AIR: PDAM

SERTIFIKAT: SHM

- 2 LANTAI

- KOSONGAN

- DEKAT BANYAK FASILITAS PUBLIK

- FULL BANGUNAN

- CARPORT 1 MOBIL

- ROW JALAN 8 METER

HARGA: 1.25M (NEGO TIPIS)"
300223-BRPI00118,1/30/23 11:48,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wonocolo,MARGOREJO INDAH XII,Rumah,Jual,313,300,5+2,2+1,"5,750,000,000",Sale,SHM,MARGOREJO INDAH XII WONOCOLO SURABAYA,PDAM,5500,OPEN,"(JUAL) RUMAH MARGOREJO INDAH XII WONOCOLO SURABAYA

LT: 313

LB: 300

DIMENSI: 12X26

KT: 5+2

KM: 2+1

HADAP: SELATAN

LISTRIK: 5500WATT

AIR: PDAM

SERTIFIKAT: SHM

- FURNISHED

- TAMAN DEPAN BELAKANG

- GARASI 3 MOBIL

- CARPORT 1 MOBIL

- 5 UNIT AC

HARGA: 5.75M NETT"
300223-BRPI00117,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,BABATAN PILANG,Rumah,Jual,140,98,5,2,"1,800,000,000",Sale,SHM,RUMAH BABATAN PILANG SURABAYA,PDAM,3500,OPEN,"(JUAL) RUMAH BABATAN PILANG SURABAYA

LT: 140

LB: 98

DIMENSI: 10X14

KT: 5

KM: 2

HADAP: UTARA

LISTRIK: 3500WATT

AIR: PDAM

SERTIFIKAT: SHM

-1 LANTAI

- KOSONGAN (KASUR DAN LEMARI)

- CARPORT 1 MOBIL

- RANGKA ATAP GALVALUM, PLAVON GYPSUM

- LINE TELPON

- TERAS

- JARINGAN TV KABEL TINGGAL PASANG

- LINGKUNGAN TENANG DAN NYAMAN

- DEKAT DENGAN SUPERBLOCK CIPUTRA VITTORIO

- ROWJALAN 2 MOBIL

HARGA: 1.8M (NEGO TIPIS)"
300223-BRPI00116,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,PONDOK MARITIM INDAH JL KARANG KLUMPRIK TENGAH,Rumah,Jual,180,360,8,3,"1,750,000,000",Sale,SHM,RUMAH PERUMAHAN PONDOK MARITIM INDAH JL KARANG KLUMPRIK TENGAH,PDAM,5500,OPEN,"(JUAL) RUMAH PERUM PONDOK MARITIM INDAH JALAN KARANG KLUMPRIK TENGAH SURABAYA

LT: 180

LB: 360

DIMENSI: 10X18

KT: 8

KM: 3

HADAP: SELATAN

LISTRIK: 5500WATT

AIR: PDAM

SERTIFIKAT: SHM

- 2 LANTAI

- KOSONGAN

- KAMAR TIDUR LANTAI 1 ADA 2 DAN LANTAI 2 ADA 5

- DAPUR DI LANTAI 1 DAN 2

- CARPORT 1 MOBIL

- ROW JALAN 8 METER

- DEKAT DENGAN BANYAK FASILITAS PUBLIK DAN AKSES TOL

HARGA: 1.75M (NEGO TIPIS)"
300223-BRPI00115,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Tambaksari,VILLA KALIJUDAN INDAH,Rumah,Jual,165,165,4+1,2,"2,400,000,000",Sale,SHM,RUMAH VILLA KALIJUDAN INDAH SURABAYA,PDAM,4400,OPEN,"(JUAL) RUMAH VILLA KALIJUDAN INDAH SURABAYA

LT: 165

LB: 165

DIMENSI: 11X15

KT: 4+1

KM: 2

HADAP: BARAT DAYA

LISTRIK: 4400WATT

AIR: PDAM

SERTIFIKAT: SHM

- SEMI FURNISH (3 UNIT AC, 2 TV, WATER HEATER, PARABOLA, KORDEN)

- 1.5 LANTAI

- CARPORT 1 MOBIL

- JEMURAN

- RUMAH BERISH DAN SANGAT TERAWATT

- SATPAM 24 JAM

HARGA: 2.4M (NEGO TIPIS)"
300223-BRPI00114,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gubeng,NGAGEL JAYA UTARA,Rumah,Jual,265.5,280,3+1,4+1,"4,900,000,000",Sale,Surat Ijo,RUMAH NGAGEL JAYA UTARA SURABAYA,PDAM,4400,OPEN,"(JUAL) RUMAH NGAGEL JAYA UTARA SURABAYA

LT: 265.5

LB: 280

DIMENSI: 10.5X25

KT: 3+1

KM: 4+1

HADAP: SELATAN

LISTRIK: 4400WATT

AIR: PDAM

SERTIFIKAT: SURAT HIJAU

- 2 LANTAI

- KOSONGAN

- GARASI 1 MOBIL

- CARPORT 1 MOBIL

- COCOK UNTUK RUMAH, KANTOR, RESTAURANT, PRAKTEK DOKTER

HARGA: 4.9M (NEGO)"
300223-BRPI00113,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Dukuh Pakis,PUNCAK PERMAI TOWER A,Apartment,Jual,36,36,2,1,"300,000,000",Sale,PPJB,APARTEMEN PUNCAK PERMAI TOWER A SURABAYA,PAM,1300,OPEN,"(JUAL) APARTEMEN PUNCAK PERMAI TOWER A SURABAYA

LT: 36

LB: 36

KT: 2

KM: 1 

LISTRIK: 1300WATT

AIR: PAM

SERTIFIKAT: PPJB

- SEMI FURNISHED

- WALLPAPER+CAT BARU

- LANTAI BARU GRANITE 60X60

- PANTRY BARU GRANITE MEWAH 

- WATER HEATER, EXHAUSE FAN BARU

- 2 AC

- TV 42â€ BARU

- VIEW CITY

HARGA: 300JT NETT"
300223-BRPI00112,1/30/23 11:47,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gubeng,BARATA JAYA,Ruko,JualSewa,240,420,	-,2,"9,000,000,000",Sale,Surat Ijo,RUKO BARATA JAYA SURABAYA,PDAM,10000,OPEN,"(JUAL/SEWA) RUKO BARATA JAYA SURABAYA

LT: 240

LB: 420

DIMENSI: 12X20 

KM: 2

HADAP: BARAT

LISTRIK: 10.500WATT

AIR: PDAM

SERTIFIKAT: SURAT HIJAU

- TERBUKA SEMUA

- 2.5 LANTAI

- LANTAI GRANIT 60X60

- BANGUNANN RUKO BARU 3 TAHUN

- COCOK UNTUK MEMBUKA USAHA SHOWROOM, KANTOR, RESTAURANT, TOKO, PRAKTEK DOKTER, KLINIK

HARGA SEWA: 250JT/TH

HARGA JUAL: 9M (NEGO)"
300223-BRPI00111,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gayungan,GUNUNG SARI INDAH,Rumah,Jual,84,160,4,2,"1,200,000,000",Sale,SHM,RUMAH GUNUNG SARI INDAH SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH PERUMAHAN GUNUNG SARI INDAH SURABAYA

LT: 84

LB: 160

DIMENSI: 6X14

KT: 4

KM: 2

HADAP: SELATAN

LISTRIK: 2200WATT

AIR: PDAM

SERTIFIKAT: SHM

- KOSONGAN

- 2 LANTAI FULL DEK, ADA VOID JADI PENERANGAN AN SIRKULASI DALAM RUMAH BAGUS

- GARASI MOBIL

- GAS PGN

- 3 UNIT AC

- 2 TANDON, BAWAH DAN ATAS

- SANYO

- JEMURAN

- GAS PGN

- ROW JALAN 5 METER (2 MOBIL)

HARGA: 1.2M (NEGO TIPIS)"
300223-BRPI00110,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Dukuh Pakis,DUKUH KUPANG BARAT,Tanah,Jual,356,,,,"5,000,000,000",Sale,SHM,TANAH HOOK DUKUH KUPANG BARAT SURABAYA,,,OPEN,"(JUAL) TANAH HOOK DUKUH KUPANG BARAT SURABAYA

LT: 356

HADAP: TIMUR UTARA

SERTIFIKAT: SHM

- POSISI TANAH HOOK

- MENGHADAP KE ARAH DUKUH KUPANG BARAT I DAN DUKUH KUPANG BARAT IB

- LOKASI STRATEGIS

HARGA: 5M "
300223-BRPI00107,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Sambikerep,JL MADE SELATAN,Tanah,Jual,99,,,,"643,500,000",Sale,SHM,TANAH JALAN MADE SELATAN SURABAYA,,,OPEN,"(JUAL) TANAH JALAN MADE SELATAN SURABAYA

LT: 99

DIMENSI: 4.5X22

HADAP: BARAT

SERTIFIKAT: SHM

-LOKASI STRATEGIS, DEKAT DENGAN BANYAK FASILITAS PUBLIK

HARGA: 643.5JT (NETT)"
300223-BRPI00108,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Semampir,SEMAMPIR TENGAH,Tanah,Jual,400,,,,"6,000,000,000",Sale,SHM,TANAH SEMAMPIR TENGAH SURABAYA,,,OPEN,"(JUAL) TANAH SEMAMPIR TENGAH SURABAYA

LT: 400

DIMENSI: 20X20

HADAP: TIMUR

SERTIFIKAT: SHM

- SUDAH PONDASI KELILING

- TANAH MATANG, CUMA SUDAH DITUMBUHI RUMPUT ATAU ILALANG

HARGA PER METER: 15JT/M2

HARGA TOTAL: 6M"
300223-BRPI00106,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Tidar,GUNAWANGSA TIDAR A,Apartment,Sewa,42,42,2,1,"50,000,000",Sale,Lain-lain,APARTEMEN GUNAWANGSA TIDAR TOWER A SURABAYA,PAM,2200,OPEN,"(SEWA) APARTEMEN GUNAWANGSA TIDAR TOWER A SURABAYA

LT: 42

LB: 42

KT: 2

KM: 1

LISTRIK: 2200WATT

AIR: PAM

- FULL FURNISHED

- FULL INTERIOR

- 3 AC DAIKIN

- WATER HEATER

- KULKAS

- HARGA SEWA BELUM TERMASUK SC

HARGA: 50JT/TH NETT"
300223-BRPI00105,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gayungan,KETINTANG PERMAI,Rumah,Jual,180,300,5+1,4+1,"5,000,000,000",Sale,SHM,RUMAH KETINTANG PERMAI SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH KETINTANG PERMAI SURABAYA

LT: 180

LB: 300

KT: 5+1

KM: 4+1

HADAP: UTARA

AIR: PDAM & SUMUR

SERTIFIKAT: SHM

- FULL FURNISHED

---GORDYN SEMUA JENDELA

---5 UNIT AC SETIAP KAMAR TIDUR

---KURSI-KURSI TERAS

---MEJA BESAR KAYU JATI DI TERAS DEPAN

---MEJA RUANG TAMU

---SOFA-SOFA RUANG TAMU

---MEJA PAJANGAN RUANG TAMU

---KURSI-KURSI DAN MEJA RUANG KELURGA.

---LEMARI RUANG MAKAN

---MEJA MAKAN

---KURSI-KURSI MAKAN

---2 BUAH KULKAS LG BESAR

---1 BUAH WATER DISPENSER

---1 BUAH MICROWAVE

---TELEVISI 42 INCH RUANG KELURGA

---KAMAR TIDUR UTAMA (MASTER BEDROOM) BESERTA SEMUA FURNITURENYA (KAMAR MANDI DI DALAM)

---KAMAR TIDUR JUNIOR MASTER (JUNIOR MASTER BEDROOM) BESERTA SEMUA FURNITURENYA

---LEMARI MUSHOLLA

---SEMUA FURNITURE DI KAMAR ANAK

---(LEMARI SHOWCASE BESAR PIRING ANTIK TIDAK TERMASUK)

- LOKASI STRATEGIS, DEKAT DENGAN BANYAK FASILITAS PUBLIK DAN UMUM

HARGA: 5M NETT"
300223-BRPI00104,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,PUNCAK CBD TOWER A,Apartment,Jual,21,21,1,1,"225,000,000",Sale,PPJB,APARTEMEN PUNCAK CBD TOWER A SURABAYA,PAM,1300,OPEN,"(JUAL) APARTEMEN PUNCAK CBD TOWER A SURABAYA (TIPE STUDIO)

LT: 21

LB: 21

KT: 1 (TIPE STUDIO)

KM: 1

LISTRIK: 1300WATT

AIR: PAM

SERTIFIKAT: PPJB

- KAMAR TIPE STUDIO

- KOSONGAN

- VIEW CITY DAN JALAN TOL

- FASILITAS UMUM APARTEMEN

HARGA: 225JT (NEGO)"
300223-BRPI00102,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gayungan,KEBONSARI REGENCY GAYUNGAN,Rumah,Jual,136,200,5,4,"3,100,000,000",Sale,SHM,RUMAH KEBONSARI REGENCY GAYUNGAN SURABAYA,PDAM,3500,OPEN,"(JUAL) RUMAH KEBONSARI REGENCY GAYUNGAN SURABAYA

LT: 136

LB: 200 

KT: 5

KM: 4

HADAP: SELATAN

LISTRIK: 3500WATT

AIR: PDAM

SERTIFIKAT: SHM 

- SEMI FURNISH

- 2 LANTAI

- ADA BALKON

- ADA BATH UP DI KAMAR UTAMA

- KITCHEN SET, KOMPOR TANAM MODENA DLL

- JEMURAN

- TAMAN DEPAN DAN BELAKANG

- KOLAM IKAN

- FULL BANGUNAN

- DEKAT BANYAK FASILITAS UMUM DAN FASILITAS PUBLIK

HARGA: 3.1M (NEGO TIPIS)"
300223-BRPI00100,1/30/23 11:46,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Citraland,CITRALAND NORTHWEST BOULEVARD,Ruko,Sewa,54,147,	-,3,"55,000,000",Sold,Lain-lain,RUKO CITRALAND NORTHWEST BOULEVARD SURABAYA,PAM,3500,OPEN,"(SEWA) RUKO CITRALAND NORTHWEST BOULEVARD SURABAYA

LT: 54

LB: 147

KM: 3

HADAP: TIMUR

LISTRIK: 3500WATT

AIR: PAM

- 3 LANTAI

- KOSONGAN

- FREE IPL 1 TH SAMPAI SEPTEMBER 2022 

HARGA: 55JT/TH (NETT) (SEWA MIN 2 TH)"
300223-BRPI00098,1/30/23 11:45,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Pakuwon City,TAMAN MUTIARA PAKUWON CITY,Rumah,Jual,90,90,3+1,2+1,"1,900,000,000",Sale,SHM,RUMAH TAMAN MUTIARA PAKUWON CITY SURABAYA,PDAM,1300,OPEN,"(JUAL) RUMAH TAMAN MUTIARA PAKUWON CITY SURABAYA

LT: 90

LB: 90

DIMENSI: 6X15

KT: 3+1

KM: 2+1

HADAP: SELATAN 

AIR: PDAM

SERTIFIKAT: SHM

-1.5 LANTAI

- 2 UNIT AC

- POMPA AIR

- WATER HEATER

HARGA: 1.9M (NEGO TIPIS)"
300223-BRPI00097,1/30/23 11:45,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Gayungan,KETINTANG WIYATA,Rumah,Jual,298,230,3+1,2+1,"3,250,000,000",Sale,SHM,RUMAH KETINTANG WIYATA SURABAYA,PDAM,3500,OPEN,"(JUAL) RUMAH KETINTANG WIYATA SURABAYA

LT: 298

LB: 230

DIMENSI: 15X20

KT: 3+1

KM: 2+1

HADAP: TIMUR

LISTRIK: 3500WATT

AIR: PDAM

SERTIFIKAT: SHM

- 1 LANTAI

- KOSONGAN (LEMARI BAJU, KITCHEN SET)

- TANDON ATAS DAN BAWAH

- MASTER BEDROOM KAMAR MADI DALAM

- GUDANG

- JEMURAN 

HARGA: 3.25M (NEGO TIPIS)"
300223-BRPI00096,1/30/23 11:45,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Gresik,Menganti,RAYA BOBOH,Gudang,Jual,4740,2932,	-,1,"22,000,000,000",Sale,HGB,GUDANG RAYA BOBOH MENGANTI GRESIK,,10000,OPEN,"(JUAL) GUDANG RAYA BOBOH MENGANTI GRESIK

LT: 4740

LB: 2932

KM: 1

HADAP: SELATAN

LISTRIK: 10.000WATT

SERTIFIKAT: HGB

- 2 LANTAI

- KOSONGAN

HARGA: 22M (NEGO TIPIS)"
300223-BRPI00079,1/30/23 11:45,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Dukuh Pakis,PAVILLION PERMATA 1,Apartment,Sewa,24,24,1,1,"35,000,000",Sale,Lain-lain,APARTEMEN PAVILION PERMATA 1 SURABAYA (TIPE STUDIO),PAM,900,OPEN,"(SEWA) APARTEMEN PAVILLION PERMATA 1 

SURABAYA (TIPE STUDIO)

LT: 24

LB: 24 

KT: 1 (TIPE STUDIO)

KM: 1 

LISTRIK: 900WATT

AIR: PAM

- FURNISHED

- ADA KULKAS, RICE COOKER, KOMPOR PORTABLE, TV

- HARGA SUDAH TERMASUK SERVICE CHARGE 

HARGA: 35JT/TH NEGO"
300223-BRPI00065,1/30/23 11:43,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Mayjen Sungkono,GRAND SUNGKONO LAGOON TOWER VENETIAN,Apartment,Sewa,70.49,70.49,2,2,"95,000,000",Sold,Lain-lain,APARTEMEN GRAND SUNGKONO LAGOON TOWER VENETIAN SURABAYA,PAM,4400,OPEN,"(SEWA) APARTEMEN GRAND SUNGKONO LAGOON TOWER VENETIAN SURABAYA

LT: 70.49

LB: 70.49

KT: 2

KM: 2

HADAP: SELATAN

LISTRIK: 4400WATT

AIR: PAM

- FULL FURNISH, BRAND NEW

- TV

- KULKAS, KOMPOR

- 3 UNIT AC, WATER HEATER

- LEMARI

- KITCHEN SET MEWAH

- LANTAI LIFT KHUSUS HIGH ZONE

HARGA: 95JT/TH (NEGO TIPIS)"
300223-BRPI00063,1/30/23 11:43,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,GUNUNG SARI INDAH,Rumah,Jual,96,192,4,1,"1,800,000,000",Sale,SHM,RUMAH 2 LANTAI PERUM GUNUNG SARI INDAH SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH PERUMAHAN GUNUNG SARI INDAH SURABAYA

LT: 96

LB: 192

DIMENSI: 6X16

KT: 4

KM: 1

HADAP: TIMUR

LISTRIK: 2200WATT

AIR: PDAM

SERTIFIKAT: SHM

- 2 LANTAI

- GARASI 2 MOBIL

HARGA: 1.8M (NEGO TIPIS)"
300223-BRPI00062,1/30/23 11:43,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wonokromo,BENDUL MERISI TENGAH,Rumah,Jual,450,471,9,4,"5,500,000,000",Sale,SHM,RUMAH BENDUL MERISI TENGAH SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH BENDUL MERISI TENGAH SURABAYA

LT: 450

LB: 471

KT: 9

KM: 4

HADAP: UTARA

LISTRIK: 2200WATT

AIR: PDAM

SERTIFIKAT: SHM

- 1 LANTAI

- BANGUNAN BELAKANG TERPISAH DENGAN BANGUNAN RUMAH UTAMA

- ADA FIX LINE TELKOM

- LOKASI STRATEGIS, DEKAT DENGAN BANYAK FASILITAS PUBLIK

HARGA: 5.5M (NEGO TIPIS)"
300223-BRPI00056,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,BABATAN PRATAMA WIYUNG,Rumah,Jual,300,300,3+1,2+1,"3,200,000,000",Sale,SHM,RUMAH BABATAN PRATAMA SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH BABATAN PRATAMA SURABAYA

LT: 300

LB: 300

KT: 3+1

KM: 2+1

HADAP: UTARA

LISTRIK: 2200WATT

AIR: PDAM

SERTIFIKAT: SHM

- 1.5 LANTAI

- PLAFON TINGGI

- CARPORT

- ROW JALAN 2.5 MOBIL

HARGA: 3.2M (NEGO TIPIS)"
300223-BRPI00055,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Mulyorejo,BABATAN PANTAI TIMUR,Rumah,Jual,200,200,3+1,3,"2,500,000,000",Sale,SHM,RUMAH BABATAN PANTAI TIMUR SURABAYA,PDAM,900,OPEN,"(JUAL) RUMAH BABATAN PANTAI TIMUR SURABAYA

LT: 200

LB: 200

DIMENSI: 10X20

KT: 3+1

KM: 3 

HADAP: TIMUR

LISTRIK: 900WATT

AIR: PDAM

SERTIFIKAT: SHM

- RUANG TAMU, RUANG MAKAN, RUANG DAPUR, TEMPAT CUCIAN, GUDANG

- GARASI 3X11

HARGA: 2.5M (NEGO TIPIS)"
300223-BRPI00054,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,PERUM GRIYA BABATAN MUKTI,Rumah,Sewa,175,175,3+1 ,2,"45,000,000",Sale,Lain-lain,RUMAH PERUM GRIYA BABATAN MUKTI SURABAYA,PDAM,2200,OPEN,"(SEWA) RUMAH PERUMAHAN GRIYA BABATAN MUKTI SURABAYA

LT: 175

LB: 175

DIMENSI: 10X17.5

KT: 3+1

KM: 2

HADAP: SELATAN

LISTRIK: 2200WATT

AIR: PDAM

- 1 LANTAI

- SEMI FURNISHED

- CANOPY + CARPORT +GUDANG

- KONDISI TERAWAT + BARUSAN DI CAT

- SECURITY ONE GATE SYSTEM

HARGA: 45JT/TH (MIN SEWA 2 TH)"
300223-BRPI00050,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Dukuh Pakis,PUNCAK PERMAI B,Apartment,Jual,36,36,1,1,"350,000,000",Sale,PPJB,APARTEMEN PUNCAK PERMAI TOWER B SURABAYA,PAM,1300,OPEN,"(JUAL) APARTEMEN PUNCAK PERMAI TOWER B SURABAYA

LT: 36

LB: 36

KT: 1 (2 BR DIJADIKAN SATU, UKURAN KAMAR LUAS)

KM: 1 

LISTRIK: 1300WATT

AIR: PAM

SERTIFIKAT: PPJB

- TYPE 2BR DIJADIKAN 1, KAMAR LUAS

- VIEW POOL

- FULL FURNISHED

- LANTAI VINYL

HARGA: 350JT (NEGO TIPIS)"
300223-BRPI00049,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Citraland,UNIVERSITAS CIPUTRA TOWER BERKELEY,Apartment,Jual,24,24,1,1,"400,000,000",Sale,PPJB,APARTEMEN UNIVERSITAS CIPUTRA TOWER BERKELEY SURABAYA (TIPE STUDIO),PAM,1300,OPEN,"(JUAL) APARTEMEN UNIVERSITAS CIPUTRA TOWER BERKELEY SURABAYA (TIPE STUDIO)

LT: 24

LB: 24 

KT: 1 (TIPE STUDIO)

KM: 1 

AIR: PAM

SERTIFIKAT: PPJB

- TIPE STUDIO

- FULL FURNISH

- FASILITAS UMUM APARTEMEN

HARGA: 400JT (NEGO TIPIS)"
300223-BRPI00047,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Wiyung,TAMAN PONDOK INDAH,Rumah,Jual,84,75,2,1,"1,150,000,000",Sale,SHM,RUMAH TAMAN PONDOK INDAH WIYUNG SURABAYA,PDAM,2200,OPEN,"(JUAL) RUMAH TAMAN PONDOK INDAH SURABAYA

LT: 84

LB: 75

DIMENSI: 6.5X13

KT: 2

KM: 1

HADAP: TIMUR

LISTRIK: 2200WATT (TOKEN)

AIR: PDAM

SERTIFIKAT: SHM

- 1 LANTAI

- KOSONGAN

- CARPORT 1 MOBIL

- ROW JALAN 2 MOBIL

- KEAMANAN 24 JAM

HARGA: 1.15M NETT"
300223-BRPI00046,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Tenggilis Mejoyo,KUTISARI SELATAN,Rumah,Jual,322,250,4,3,"3,250,000,000",Sale,SHM,RUMAH KUTISARI SELATAN SURABAYA,PDAM,10600,OPEN,"(JUAL) RUMAH KUTISARI SELATAN SURABAYA

LT: 322

LB: 250

DIMENSI: 15X21

KT: 4

KM: 3

HADAP: UTARA

LISTRIK: 10.500WATT

AIR: PDAM

SERTIFIKAT: SHM

- 1 LANTAI

- KOSONGAN

- ROW JALAN BESAR, 3 MOBIL

HARGA: 3.25M (NEGO TIPIS)"
300223-BRPI00045,1/30/23 11:42,ANNEKE (AOJ),"Brighton Winner Pakuwon Indah, Surabaya",Jawa Timur,Surabaya,Menganti,THE MENGANTI REGENCY,Rumah,Jual,90,55,2,1,"525,000,000",Sale,SHM,RUMAH THE MENGANTI REGENCY,,2200,OPEN,"(JUAL) RUMAH THE MENGANTI REGENCY

LT: 90

LB: 55

DIMENSI: 6X15

KT: 2

KM: 1

HADAP: SELATAN

LISTRIK: 2200WATT

SERTIFIKAT: SHM

- 1 LANTAI

- KOSONGAN

- 1 UNIT AC

- 1 UNIT SANYO DAN FILTER

HARGA: 525JT (NEGO TIPIS)"
